videoID,title
_MscGSN5J6o,"Witness Numbers (and the truthful 1,662,803) - Numberphile"
NFLb1IPlY_k,How to make railway timetables (with graphs) - Numberphile
hSsRcpIsunk,Infinitely Many Touching Circles - Numberphile
z2x3SSBVGJU,The Doomsday Algorithm - Numberphile
PGuRmqpr6Oo,Key to the Tower of Hanoi - Numberphile
sToqbqP0tFk,Music on a Clear Möbius Strip - Numberphile
pG8KorwT_Pg,Trapped Water and Tiny Holes - Numberphile
FCczHiXPVcA,Finite Fields & Return of The Parker Square - Numberphile
vU-g6mC1F0g,The Strange Orbit of Earth's Second Moon (plus The Planets) - Numberphile
akZ8JJ4gGLs,The Lightning Algorithm - Numberphile
6z4qRhpBIyA,Chaotic Balls (and other animations) - Numberphile
27qhUZbHKao,Three Dice Trick - Numberphile
kviwvLpnZSY,Hidden Dice Faces - Numberphile
R4OvBB9KHMA,Planing Sequences (Le Rabot) - Numberphile
GAcUZ3my6E0,Parabolas and Archimedes - Numberphile
zTsRGQj6VT4,Gambling with the Martingale Strategy - Numberphile
6X2D497is6Y,Eureka Sequences - Numberphile
VTdVPNvwULM,Nightingale Diagrams - Numberphile
LVgBjRFSMYs,All the World's Coronavirus fits in a Coke Can  - Numberphile
yZOi9HH5ueU,Gabriel's Horn Paradox - Numberphile
4EIkH9EEv78,Annoying Puzzles (and Cognitive Reflection Problems) - Numberphile
fdgZQWZgEqs,Quasiperfect Numbers with Eric Lander - Numberphile
WIibcLd_oYU,How to build a Giant Dome - Numberphile
_gCKX6VMvmU,2.920050977316 - Numberphile
SUnAvL-ThMs,Bomb Blast Radius - Numberphile
W9uVj9rf73E,Colouring Knots - Numberphile
n5bw-Y13pdY,Poncelet's Porism - Numberphile
M0nRWcF1WJw,Predators and Prey - Numberphile
-n-d1ApBTFw,"Statistics, Storks, and Babies - Numberphile"
vv0bHK44Q1s,569936821221962380720 - Numberphile
xNx3JxRhnZE,Dungeon Numbers - Numberphile
laAtv310pyk,Hat Problems - Numberphile
snHKEpCv0Hk,Beautiful Trigonometry - Numberphile
IMY2_yzDm9I,A Surprising Pi and 5 - Numberphile
qu04xLNrk94,Euler Squares - Numberphile
X3l0fPHZja8,The Daddy of Big Numbers (Rayo's Number) - Numberphile
9VVPBS_flOI,Mesolabe Compass and Square Roots - Numberphile
ELA8gNNMHoU,Random Fibonacci Numbers - Numberphile
W20aT14t8Pw,Strings and Loops within Pi - Numberphile
o3QBgkQi_HA,Pentagons and the Golden Ratio - Numberphile
uvMGZb0Suyc,A Prime Surprise (Mertens Conjecture) - Numberphile
N92w4e-hrA4,A Fascinating Thing about Fractions - Numberphile
dNxyFtqcNss,The Archimedes Number - Numberphile
eeoBCS7IEqs,Primes without a 7 - Numberphile
5mGh0r3zC6Y,Where Does River Water Go? - Numberphile
0e5vzTsLh2s,The Girl with the Hyperbolic Helicoid Tattoo - Numberphile
GXhzZAem7k0,3 as the sum of the 3 cubes - Numberphile
wtIhVwPruwY,Reynolds Number - Numberphile
j0o-pMIR8uk,Amazing Graphs III - Numberphile
eYfpSAxGakI,The Dehn Invariant - Numberphile
rwiEiGqgetU,Necklace Splitting (a lesson for jewel thieves) - Numberphile
fMJflV_GUpU,Tribonacci Numbers (and the Rauzy Fractal) - Numberphile
IN1fPtY9jYg,Peaceable Queens - Numberphile
z34XhE5oRwo,Will your name become extinct? - Numberphile
Fm0hOex4psA,EVERY baby is a ROYAL baby - Numberphile
kjSOSeRZVNg,A final game with Elwyn Berlekamp (Amazons) - Numberphile
FFftmWSzgmk,What's so special about the Mandelbrot Set? - Numberphile
q6L06pyt9CA,"90,525,801,730 Cannon Balls - Numberphile"
Jwtn5_d2YCs,Infinite Series - Numberphile
Wim9WJeDTHQ,What's special about 277777788888899? - Numberphile
6aFcgATW9Mw,Heesch Numbers and Tiling - Numberphile
IKwkX35bcdw,1010011010 - Numberphile
CCxs-tu8tOU,Card Flipping Proof - Numberphile
RGQe8waGJ4w,The Trapped Knight - Numberphile
v5KWzOOhZrw,The Graceful Tree Problem - Numberphile
tP-Ipsat90c,Randomness is Random - Numberphile
0GzhWPj4-cw,Introducing the Numberphile Podcast
_UtCli1SgjI,Terrific Toothpick Patterns - Numberphile
ZMkIiFs35HQ,Squaring Primes - Numberphile
D3tdW9l1690,A Strange Map Projection (Euler Spiral) - Numberphile
cZkGeR9CWbk,Primes on the Moon (Lunar Arithmetic) - Numberphile
zk_Q9y_LNzg,The Most Evil Number (Belphegor's Prime) - Numberphile
T46FTuHnbvY,Spheres and Code Words - Numberphile
LZ7X_YOfJqY,Kissing Numbers - Numberphile
CROeIGfr3gs,The Best Way to Pack Spheres - Numberphile
OKhacWQ2fCs,Every Number is the Sum of Three Palindromes - Numberphile
c4pgWd8V8HU,Floating Bodies - Numberphile
U33dsEcKgeQ,The Dollar Game - Numberphile
FUD8h9JpEVQ,Does Hollywood ruin books? - Numberphile
G2Blr0LycOI,Antipodal Points - Numberphile
n7GYYerlQWs,5-Sided Square - Numberphile
l9dXo5f3zDc,Chinese Remainder Theorem and Cards - Numberphile
azL5ehbw_24,357686312646216567629137 - Numberphile
lubGnk0UZt0,Balls and Cones - Numberphile
ffvojZONF_A,The Cross Ratio - Numberphile
u_xQ_C5RUfo,How to make a Klein Bottle from an old pair of jeans - Numberphile
FGC5TdIiT9U,The Slightly Spooky Recamán Sequence - Numberphile
1gBwexpG0IY,The Problem with 7825 - Numberphile
7lRgeTmxnlg,The Silver Ratio - Numberphile
sj8Sg8qnjOg,The Golden Ratio (why it is so irrational) - Numberphile
_pP_C7HEy3g,The Coin Hexagon - Numberphile
wZ1E_CM7MqA,The Pentomino Puzzle (and Tetris) - Numberphile
aKPkQCys86c,The Math (and money) of Soccer Stickers - Numberphile
bPZFQ6i759g,"Is the ""hot hand"" real? - Numberphile"
BDEo5XpZcXo,Neon Knots and Borromean Beer Rings - Numberphile
3Bv-QMaYlmo,Combinatorics and Higher Dimensions - Numberphile
AvFNCNOyZeE,Round Peg in a Square Hole - Numberphile
FtNWzlfEQgY,Conway Checkers - Numberphile
Us-__MukH9I,Catalan's Conjecture - Numberphile
wJGE4aEWc28,Superpermutations - Numberphile
p-xa-3V5KO8,Tree Gaps and Orchard Problems - Numberphile
i3D7XYQExt0,Calculating a Car Crash - Numberphile
G1m7goLCJDY,The Square-Sum Problem - Numberphile
ZCVAGb1ee8A,River Crossings (and Alcuin Numbers) - Numberphile
2BIx2x-Q2fE,An astonishing old calculator - Numberphile
un-pTKfC1dQ,An unexpected way to inflate a balloon - Numberphile
4kWuxfVbIaU,The Ideal Auction - Numberphile
m3drS_8BpU0,Pancake Numbers - Numberphile
3P6DWAwwViU,The Enormous TREE(3) - Numberphile
kaMKInkV7Vs,Equally sharing a cake between three people - Numberphile
mceaM2_zQd8,Strange Spheres in Higher Dimensions - Numberphile
EeuLDnOupCI,The Neverending Story (and Droste Effect) - Numberphile
fQQ8IiTWHhg,The Trinity Hall Prime - Numberphile
G_uybVKBacI,Braids in Higher Dimensions - Numberphile
aCq04N9it8U,Aaron Numbers - Numberphile
pbXg5EI5t4c,Derangements - Numberphile
co5sOgZ3XcM,The Kolakoski Sequence - Numberphile
BH1GMGDYndo,Large Gaps between Primes - Numberphile
lpj0E0a0mlU,How many particles in the Universe? - Numberphile
m6rfpQXzXu0,Math vs Physics - Numberphile
ezdeBrPnzyc,A Quick Cake Conundrum - Numberphile
RhuaPhahHbU,4D MONKEY DUST
I0peG_kRE-4,A Nice Square - Numberphile
NoRjwZomUK0,Squared Squares - Numberphile
mccoBBf0VDM,Gödel's Incompleteness (extra footage 1) - Numberphile
O4ndIDcDSGc,Gödel's Incompleteness Theorem - Numberphile
MxiTG96QOxw,Goldbach Conjecture - Numberphile
kbKtFN71Lfs,Chaos Game - Numberphile
pasyRUj7UwM,"A 10,958 Solution - Numberphile"
-ruC5A9EzzE,"The 10,958 Problem - Numberphile"
4dUK1JqTSgU,Reflected Cats - Numberphile
LqKpkdRRLZw,Collatz Conjecture in Color - Numberphile
rXfKWIZQIo4,The Moving Sofa Problem - Numberphile
NgbK43jB4rQ,The Four Color Map Theorem - Numberphile
MXJ-zpJeY3E,The World's Best Mathematician (*) - Numberphile
Ku8BOBwD4hc,Stable Rollers - Numberphile
X3HDnrehyDM,Frog Jumping - Numberphile
PQDvEJFdY1U,383 is cool - Numberphile
D046q2EbHGE,Binder Clip Climber - Numberphile
Noo4lN-vSvw,The Four 4s - Numberphile
xopM9BFjcNo,Mathematics: Beauty vs Utility - Numberphile
djmec-Bweeg,Balancing a Ruler - Numberphile
xgBGibfLD-U,Incredible Formula - Numberphile
8dHMpnfFdtc,Super Bottle - Numberphile
QvvkJT8myeI,The Shortest Ever Papers - Numberphile
5kC5k5QBqcc,The Problems with Secret Santa - Numberphile
W18FDEA1jRQ,The Seven Bridges of Königsberg - Numberphile
tY69D3PSmIk,Lace Knot Trick - Numberphile
4k1jegU4Wb4,The mystery of 0.577 - Numberphile
x-DgL49CFlM,Space-Filling Curves - Numberphile
zzKGnuvX6IQ,The Most Powerful Dice - Numberphile
8UUPlImm0dM,Fair Dice (Part 2) - Numberphile
G7zT9MljJ3Y,Fair Dice (Part 1) - Numberphile
MfzNJE4CK_s,Coffee Cup Vibrations - Numberphile
eeLpkCZkWfc,The Mathematician's Office - Numberphile
QFeG9CeeH88,A Strange Change of Rotation - Numberphile
5mFpVDpKX70,UNCRACKABLE? The Collatz Conjecture - Numberphile
Sa9jLWKrX0c,Penney's Game - Numberphile
5Mf0JpTI_gg,Three Gears are Possible - Numberphile
TkGawXjsltc,Catching Kendama - Numberphile
Vp3sgYKULp0,The Fields Medal (with Cédric Villani) - Numberphile
Ra9I_-o2LHM,Borromean Ribbons - Numberphile
VTveQ1ndH1c,The Key to the Riemann Hypothesis - Numberphile
YVvfY_lFUZ8,The Last Digit of Prime Numbers - Numberphile
iObpxBfOLv4,Subtracting Paperclips - Numberphile
wGkvyN6s9cY,Perplexing Paperclips - Numberphile
aQxCnmhqZko,Magic Square Party Trick - Numberphile
aOT_bG-vWyg,The Parker Square - Numberphile
uAnCL3vhVIs,Weird But Fair Dice (plus the D120) - Numberphile
ua1K3Eo2PQc,The Heart of Fermat's Last Theorem - Numberphile
eAjMvpRMVDw,Crank Files - Numberphile
M8xlOm2wPAA,Are you REALLY sick? (false positives) - Numberphile
WYsP1PhoAZc,Shuffling Card Trick - Numberphile
8Nzi1h2m7pE,Calculator Unboxing #6 (Staples collection) - Numberphile
JuuYFt8bahE,Strange Spinning Tubes - Numberphile
lCjspXB5F4A,The Mathematics of Crime and Terrorism  - Numberphile
wVH4MS6v23U,Triangles have a Magic Highway - Numberphile
tlpYjrbujG0,New World's Biggest Prime Number (PRINTED FULLY ON PAPER) - Numberphile
3BR8tK-LuB0,Fantastic Quaternions - Numberphile
vgZhrEs4tuk,Shapes and Hook Numbers - Numberphile
XPIgR89jv3Q,Super-fast way to tie Shoelaces - Numberphile
h09XU8t8eUM,Secrets of 3-Board Tic-Tac-Toe - Numberphile
ktPvjr1tiKk,Tic-Tac-Toe (with Xs only) - Numberphile
CN8hK3YFqhM,Cute Paper Trick - Numberphile
mh3eMt09EAs,Unexpected Shapes (Part 2) - Numberphile
wKV0GYvR2X8,Unexpected Shapes (Part 1) - Numberphile
pKwsPBeSiOc,Powers of 2 - Numberphile
d0vY0CKYhPY,Pi and the Mandelbrot Set - Numberphile
NWBToaXK5T0,Langton's Ant - Numberphile
WYijIV5JrKg,The Opposite of Infinity - Numberphile
PFkZGpN4wmM,Numbers and Free Will - Numberphile
JnEBO3OHaiA,Möbius Knots and Roller Coasters - Numberphile
fjEB_wbemQA,The Curse of Lane 8 - Numberphile
2PF52knCy40,Six Dice One-Roll Yahtzee (in super slow motion) - Numberphile
Km024eldY1A,How many chess games are possible? - Numberphile
3WHBlPvK3Ek,A Game for the Elliptical Pool Table - Numberphile
vn-0zSuAWpI,A Mysterious Math Doodle - Numberphile
0fem2B1-YbE,Everyone On Earth Has The Same Commute.
VNqNnUJVcVs,Is Earth Actually Flat?
xn7ZaT3AgoU,Misnomers
ZbdMMI6ty0o,Why Are We Morbidly Curious?
sHCHEykUxP4,Spooky Coincidences?
_Oc9tKkH7WE,Some Surprising Things
Qja4z1HGDQo,Why Don't We All Have Cancer?
scWj1BMRHUA,The Web Is Not The Net
im7DzMr8Ygs,SPACE STRAW
rltpH6ck2Kc,What If The Sun Disappeared?
UNmaARtB4Ws,SCARIEST DOGS and MORE! IMG! #48
Af3ZG47oT7I,What is Cool?
S2xHZPH5Sng,Clickbait is Unreasonably Effective
yjztvddhZmI,Why You Should Want Driverless Cars On Roads Now
9DrBQg_n2Uo,What Actually Expands In An Expanding Universe?
Pm9CQn07OjU,Why New Years Resolutions Fail & How To Succeed
EAyk2OsKvtU,Neutron Star Merger Gravitational Waves and Gamma Rays
pCON4zfMzjU,Electromagnetic Levitation Quadcopter
Rwa26CXG1fc,CapitolTV's DISTRICT VOICES - District 5: Electric Sparks From Falling Water
vWVZ6APXM4w,The Bullet Block Experiment
99stb2mzspI,Why 1980 was a great year to be born... but 2184 will be better
t2ZoU0LEM6E,How to make a Klein Bottle (in three dimensions) - Numberphile
AAsICMPwGPY,Klein Bottles - Numberphile
l7E-pBWuSIA,Numbers with Meaning - Numberphile
5qu3WETuf6c,Embedding a Torus (John Nash) - Numberphile
zDJKFcZ0Kkg,More Hyperbolic Sports - Numberphile
ud_frfkt1t0,How to Win a Guessing Game - Numberphile
gjVDqfUhXOY,Billionaire Mathematician - Numberphile
U9qU20VmvaU,Monkeys and Coconuts - Numberphile
BkOIw7vAZCQ,The Relationship Equation - Numberphile
Y2lXsxmBx7E,52-Card Perfect Shuffles - Numberphile
OfEv5ZdSrhY,Looking at Perfect Shuffles - Numberphile
AxJubaijQbI,The Best (and Worst) Ways to Shuffle Cards - Numberphile
9TAlEVDvXgw,Little Professor (Dr Grime's Toy Story) - Numberphile
ZbKYmfjMPVM,Calculator Unboxing #5 (Little Professor) - Numberphile
87uo2TPrsl8,The Amazing Heptadecagon (17-gon) - Numberphile
Obg7JPd6cmw,Should you catch a tossed coin? - Numberphile
Z8lv2vy5vco,Rock Paper LIZARDS - Numberphile
yfr3BIk6KFc,Something special about 399 (and 2015) - Numberphile
KboGyIilP6k,How to always win at Dots and Boxes - Numberphile
T0xKHwQH-4I,Perfect Numbers and Mersenne Primes - Numberphile
SL2lYcggGpc,How to Trisect an Angle with Origami - Numberphile
6Lm9EHhbJAY,Euclid's Big Problem - Numberphile
IMItxzSZs0E,What do Mathematicians Eat for Breakfast?
mX0NB9IyYpU,Math and Movies (Animation at Pixar) - Numberphile
Yajonhixy4g,All Triangles are Equilateral - Numberphile
0r3cEKZiLmg,Mile of Pi - Numberphile
dTWKKvlZB08,Golden Proof - Numberphile
m5evLoL0xwg,The Three Square Geometry Problem - Numberphile
I7v2wAXFQpc,Friedman Numbers - Numberphile
ZkVSRwFWjy0,Magic Hexagon - Numberphile
4UgZ5FqdYIQ,Strong Law of Small Numbers - Numberphile
VDYzSzDaHuM,Can a number be boring? (feat 14972)
eZUa5k_VIZg,"What do 5, 13 and 563 have in common?"
txajrEOTkuY,Graham's Number Escalates Quickly - Numberphile
NGMRB4O922I,The Mandelbrot Set - Numberphile
shEk8sz1oOw,Fundamental Theorem of Algebra - Numberphile
ZWib5olGbQ0,Mathematical Way to Choose a Toilet - Numberphile
wBU9N35ZHIw,The Scientific Way to Cut a Cake - Numberphile
8l-La9HEUIU,Odd Equations - Numberphile
7u6kFlWZOWg,Monty Hall Problem (best explanation) - Numberphile
ItiFO5y36kw,A Mathematical Fable - Numberphile
00Qu1kgsGpM,Professors React to 2048 - Numberphile
CwIAfkuXc5A,Order from Chaos - Numberphile
GItmC9lxeco,Poincaré Conjecture - Numberphile
hwOCqA9Xw6A,Ricci Flow - Numberphile
iwo7JReFTeg,Mobius Bridges and Buildings - Numberphile
lNuPy-r1GuQ,Domino Addition - Numberphile
7dcDuVyzb8Y,Measuring Coastline - Numberphile
09JslnY7W_k,63 and -7/4 are special - Numberphile
0Oazb7IWzbA,Why -1/12 is a gold nugget
d6c6uIyieoo,Riemann Hypothesis - Numberphile
OAss481FfAQ,Brussels Sprouts - Numberphile
E8kUJL04ELA,Does John Conway hate his Game of Life?
3_VydFQmtZ8,Topology of a Twisted Torus - Numberphile
Yexc19j3TjE,Why do people hate mathematics?
ab_dY3dZFHM,Knight's Tour - Numberphile
NPoj8lk9Fo4,Pi is Beautiful - Numberphile
6aDBGTWsydY,Calculator Unboxing #2 (Casio fx) - Numberphile
ulg_AHBOIQU,How did the NSA hack our emails?
qbkH_0TNdk0,More about Pebbling a Chessboard - Numberphile
lFQGSGsXbXE,Pebbling a Chessboard - Numberphile
kOClr_bew38,10:10 in Watch Advertisements - Numberphile
yDWPi1pZ0Po,Connect Four - Numberphile
bJDiZi9dqOg,"87,539,319 - Numberphile"
K305Vu7hFg0,Pi and Four Fingers - Numberphile
WUlaUalgxqI,Cyclic Numbers - Numberphile
eaJtjJNrWf0,Calculator Unboxing #1 - Numberphile
CfoKor05k1I,Politics and Numbers - Numberphile
ReOQ300AcSU,Homer Simpson vs Pierre de Fermat - Numberphile
VRzH4xB0GdM,Log Tables - Numberphile
N7BABxMlOs0,Can Fish Count? - Numberphile
aIggWlKr41w,Point about Points - Numberphile
JmyLeESQWGw,Number Line - Numberphile
YBbBbY4qvv4,British Numbers confuse Americans - Numberphile
dDl7g_2x74Q,Infinity Paradoxes - Numberphile
3K-12i0jclM,41 and more Ulam's Spiral - Numberphile
iFuR97YcSLM,Prime Spirals - Numberphile
j7jfHM-mMC4,Cicada 17 - Numberphile
seUU2bZtfgM,Transcendental Numbers - Numberphile
nd_Z_jZdzP4,Number Trick - Numberphile
u17MdWjGA5I,What colour is 27? - Numberphile
D4_sNKoO-RA,Gaps between Primes (extra footage) - Numberphile
vkMXdShDdtY,Gaps between Primes - Numberphile
5JOAoiX1LHA,Googol Song - Numberphile
wo19Y4tw0l8,Illegal Numbers - Numberphile
noDSyLzVz2g,Random Numbers (the next bit) - Numberphile
SxP30euw3-0,Random Numbers - Numberphile
e4sF_Z5oJek,Fibonacci Tartan and Bagpipes - Numberphile
Waw11zhaKSk,Safe Cracking with Feynman - Numberphile
GyN-qpVfOWA,Statistics on Match Day - Numberphile
bFNjA9LOPsg,How Pi was nearly changed to 3.2 - Numberphile
NajQEiKFom4,Dragon Curve to Music - Numberphile
