videoID,title,clickbait
m_zefO7V7tM,,1
3qooI_Twlnk,,1
AIXzFSSuD80,,1
C5YUS6WqThE,,1
umNovJr8EdA,,1
ogss8efGLEc,,1
WQ0j-5L5HRI,,1
aYsWENNTfjo,,1
owO44MQkgX0,,1
ROJ9B4A6DYg,,1
811xyRiQrIs,,1
Tjc-qrjzRcU,,1
-d2WrjWJfVg,,1
_ZM3WCQuTe4,,1
V-IZ9jmDhcg,,1
FUp9hqC_8bM,,1
slOjdOgu2EU,,1
e459xsCeFEo,,1
z4G9sUNSz44,,1
aV8bxGs3Wy4,,1
3lSrvCaELqc,,1
qq6hoybPUgg,,1
Rpx6VkkmTx4,,1
eNvUS-6PTbs,,1
zUxoZZwgGDU,,1
8jCFuQOW6UY,,1
2tAjSHPagwk,,1
noxG6F6ZBuQ,,1
Qcblm1j-D6I,,1
dmj4Pw73ajY,,1
UgWKQ2wlUhI,,1
_pgFSK-2XKw,,1
6kYPX5nDAP4,,1
TfpiHv1kP5E,,1
MZEpuv8BU_w,,1
WGcMFZFg0UE,,1
a0zXDvZi4Aw,,1
kQSgAgWfOyQ,,1
7dJLQxo32PE,,1
Awr4W-H4HLw,,1
GZr8LiEKceU,,1
X_d3ZjBqcfI,,1
epB9WY70csQ,,1
Al37AxccwMk,,1
9ixZ0EFE_RA,,1
xG1vmGmuf-c,,1
4kHl4FoK1Ys,,1
YviMjpry9EE,,1
6yXMrq8pWOo,,1
EsfMwov-ejg,,1
RrboDOO7muA,,1
FmsR6BGmOTE,,1
gn2iepzbUkc,,1
6la-qtfcJ7E,,1
W-G8lvsrdf0,,1
lLkuZbUvGpA,,1
suVivQ1IVb0,,1
e3I4VYh6GdU,,1
boBsX3HewgA,,1
VZ_-83p4xDw,,1
B87C1MTL8cs,,1
HYD7rRV1Ars,,1
avkQ-GzqeSQ,,1
D7fKDlop-7w,,1
IgY2hChSKew,,1
4F1-D0MdtCk,,1
sT_KlC2avd8,,1
36mSkU5DLHk,,1
vdcddjV0l5o,,1
hsBhiC1Cpgc,,1
z5EZNPUJYXc,,1
sCbJYHneso4,,1
OCqtcPPLVac,,1
kb637wJpGxw,,1
HOqYR-hYqsc,,1
MP0GH9VdZeo,,1
b6IvcQ_us6E,,1
eEMIUy_ySA4,,1
s-9UHZFBH08,,1
z8hEBXZpvPY,,1
MTtK5p2hUMk,,1
QHXESFLAbXs,,1
Pz73cuRSyUs,,1
zTe2huvZy6o,,1
hNwYDy2GEJI,,1
62_B_Rgtbss,,1
APgpT-R4GV4,,1
slJLr5HWBpI,,1
TWLE3_e679A,,1
o50Ny1Of4XI,,1
1yqec0omw-c,,1
SnSvH-4ates,,1
GVmdsWHymJU,,1
QoU2NKQrQ1Q,,1
hMpJfnDvrkM,,1
ccXVaSl1jj4,,1
b73xG1HlFhY,,1
77G9SGuZXzU,,1
Eck3cimhKyA,,1
IwNWSasUBOk,,1
hncs8JIN1cA,,1
eU_7YzChP1s,,1
Zagz4C1n8TE,,1
Q5fVaq_kSBQ,,1
mO_3y_1CuDM,,1
Vshrihpg5Bk,,1
ZZrYBoHLMas,,1
5zZk0NPxiGM,,1
cpFna6oxsPk,,1
cjIpSje1uw8,,1
olj7K0Kh_Qc,,1
ccnvYegunQ0,,1
DubcAQgyr20,,1
ReUMkfWzXrw,,1
psoXSB0xa7o,,1
gwfCFIwbEQY,,1
ZdD7JGFVtDY,,1
-sLtporEeYw,,1
CQoLrZMfw-I,,1
4MBtCE3QNN4,,1
JDL55Bj1YKc,,1
Q61GJ1hdHhw,,1
jwVgeJCyNQk,,1
GPKbmzzVet0,,1
Ihda2iqYoY8,,1
mWbd3MttOfY,,1
WcvypyXz9Jg,,1
YPWnvhQfcJc,,1
0bpdLx4rksc,,1
XPeOEOJTIns,,1
QPrSSVO7c40,,1
mMdGKXYij1o,,1
vEvBpjCOBu0,,1
vWzTisnQId8,,1
Nzyh5FoTuRQ,,1
R2goCC-KjoE,,1
5abamRO41fE,,1
PYgJe373oMQ,,1
RklRDirsON4,,1
MkbPGnvSxus,,1
JWzzMG9amNk,,1
bZCiVqEuZ0U,,1
efbHtT6WTlo,,1
bzwvZix-i-g,,1
2GLZnLbFgcw,,1
k5uY80f4fi0,,1
eT7-6egVLmM,,1
Fz_UthNy_P0,,1
exIuZJwg-0Q,,1
SatdbVeP0Tw,,1
EUJYXaS7J-Q,,1
EYiLwrE1yLc,,1
p1CfKgYuMjc,,1
x1QTc5YeO6w,,1
UNPj7e6XJCQ,,1
PUTtUGmv4y8,,1
wb9K7UFT-zI,,1
a8mkJwrzZG0,,1
V32xNIWzi10,,1
S_a_MMPvgTs,,1
S8T4ikb9zJI,,1
xlLOB49Czfo,,1
wLUILh_XtUU,,1
tVNoetVLuQg,,1
gsXIdurTfcY,,1
cf3ApBDljhY,,1
F3h-bhsR83M,,1
Hjm_18oG0-Y,,1
yCQmGdgfwT0,,1
WNmNXc_EZdM,,1
9KHoVXZ74m0,,1
FybMPVN90Fg,,1
es5d8xXJ7fE,,1
yBKBQGI36wM,,1
tMCBttylpSc,,1
rl2Q9xH8e7M,,1
fxzrpfezezE,,1
xDMfYVaXGEA,,1
hz2Br2VMkEA,,1
omiog1zemO8,,1
Dr1R-EW380c,,1
yovoJ5I5PUc,,1
_vWqSi2sMhk,,1
SiLRbrbj_RQ,,1
VsbxZYFBDQw,,1
WFhLlb8ax0g,,1
KXJ0QX_4N8s,,1
TnDQGgSNu1U,,1
EWbwB6ku59g,,1
gVVOtLi1Xb8,,1
jqvTYCMzXLM,,1
C_W4P-y5nv4,,1
DiHUEWBRQEI,,1
pYAtEzipNvU,,1
XSe6KuuHrHI,,1
KmfdeWd0RMk,,1
fBl2hoA9nU0,,1
WcKsti3iy7U,,1
8-qh1c5yYQk,,1
HALiUzNXTHg,,1
zF5PO0mHD80,,1
0TY0A-FZjUQ,,1
CTfkmZCuff8,,1
NqhfvxHf4FI,,1
TpHRR4tbu-w,,1
kXHSob-TdGI,,1
wsRnq9q2A9U,,1
TaaCg4eMQC8,,1
1psBgMwfSBU,,1
TMnnPrgqY_E,,1
KtXPoPG44To,,1
_PDTO_y0rlA,,1
GbjMh3K87pw,,1
g78s2CVKPSM,,1
gV6NJD51sN0,,1
h7oyFLk3FcM,,1
NPbSqkDCSIQ,,1
Z1saPUw-PL4,,1
DSbckAu81ig,,1
npAypF3RXIs,,1
0zyvRLUiH8Q,,1
z2YYQcig3j0,,1
HR1SXfHX2tg,,1
eUwksWXbLKM,,1
CWGqttYj8Vo,,1
_GmRdvhif2Q,,1
IYmC81d3v3o,,1
AaVOrq-aUL0,,1
gk9rQV5VLUo,,1
6fVE8kSM43I,,1
mhJh5_6MuCk,,1
eUrHZ55Rais,,1
es2T6KY45cA,,1
u5XRRfECImg,,1
eOhZAcwH0RA,,1
9azEfCQNhSA,,1
Av0l255jqA8,,1
_WNFpBrBnXk,,1
SYvjzCutJ2Q,,1
88lafZlYfdY,,1
jHgw-fkiBAA,,1
3Odg1rZMHLU,,1
kj-uz6yKhhc,,1
vGAqYNFQdZ4,,1
szJM5yjf5Tc,,1
ZKLQJD78R0U,,1
sCkhEu3lYNc,,1
lnV6VoX9MHU,,1
aH9nFSzGKXw,,1
6PCiaStrnPc,,1
x87ZE1f6rws,,1
Lp2qcCrdBLA,,1
C-9s79Kyekw,,1
QyUjFuQK-HQ,,1
j--raZLD56A,,1
_hlnGoiTh2Y,,1
U_o8gerare0,,1
tzBTNXiK0pQ,,1
DcAuyMPQmmA,,1
Gpztzf5i1So,,1
Q9DznKh8NLM,,1
-w3UTTOmd4M,,1
hNkMYbJdrmY,,1
LXEKuttVRIo,,1
OtYKDzXwDEE,,1
koBVbKyx58Q,,1
QUr93cD2ZUs,,1
fZUp-0et_IQ,,1
oCjoo9ly7hI,,1
5HoEDxKEhnA,,1
E0ny4z_nkSU,,1
7t1ICJUEa68,,1
7bPbhCWtZmM,,1
AWP924TKxHM,,1
f2aKy0WZGQI,,1
J4YkP30PQXU,,1
jpKxCyyfxRA,,1
U1nM5nRXZQo,,1
b3nL6d1FA44,,1
A5C8AC6V2KQ,,1
SVR6DSLHSq0,,1
2AI-jl3ewTQ,,1
6Cc9M2OTDbg,,1
kKeS3Up1RV4,,1
hYkuYZQopXM,,1
cOHBlzP-rDY,,1
FMnu6b5rQJU,,1
9YpJMACh5ow,,1
M0iLOLhjXtc,,1
BiawtR_Hsck,,1
-onk-Qm7ATw,,1
5hpBz3SXTZc,,1
IytT6FJuOuA,,1
oa__fLArsFk,,1
QOU8w5h3sbo,,1
nC-u6q0qTA8,,1
ahwWpMHqi6w,,1
CkYA0qOCySk,,1
aMMpnoUixTA,,1
wEDbX3XrpMY,,1
fNYR6QGO_AM,,1
A-sAnOGCxxI,,1
H_Rp5DKducU,,1
RnjTYBhAcfA,,1
afAnbxy6dxs,,1
FjjCBk-F1bA,,1
p04uedsBJUM,,1
aEtsPBOZ0LU,,1
OjdiGeu9c88,,1
j-To15wmf60,,1
8l9NDPzlitc,,1
aetXqd9B8WE,,1
0P7wmooc95s,,1
FalOh8mW1EA,,1
mzbp0qc-iiU,,1
z-k7kPU2lIQ,,1
zV0ZCOSx3VM,,1
QM9Vpuy-_sE,,1
dMdgrS0Z8yg,,1
9y_xRVfJf1A,,1
6FcYxdp5RuI,,1
3ZJSdo3Six0,,1
71WaRQeFsKs,,1
79GFHayUXQ8,,1
cdNJ9n6N4j8,,1
s5UmEbeoj_0,,1
AVutfWRm-Ao,,1
Cd99HCU5X3c,,1
5hvEbKO28O4,,1
LNO89rgNYQQ,,1
5HJMqIpYZ8c,,1
DWsJjuLXrWQ,,1
9K0fI1cL4JQ,,1
UEnEbQlq_Bs,,1
gTE_mmAaJ70,,1
6w6Y1eO1-uU,,1
cSpCgyL9Jys,,1
7s5wqFMLeaQ,,1
QCPh3DCT4LU,,1
LUFHNFHOWQs,,1
BcJwb4CoMNc,,1
11OQcqP4JDc,,1
KTfhEQKPsIY,,1
VgnWYsY9iA4,,1
6slbgeoRTFg,,1
ANjulYH1I8M,,1
Ho2TVdBm_gI,,1
Z0KNORG5j-A,,1
4whMFYQKiHQ,,1
pJKZJWqV3HY,,1
FHr1WnAn-kU,,1
J7QiTJjEWp4,,1
zrCWLZkx7Vw,,1
8P7dEGkvHH8,,1
NgYWbWUmLKE,,1
cwqJiWBQoaA,,1
FVYcGzNYVFo,,1
urvVEQWbWak,,1
NdUj6c0dlFo,,1
PfgRp3Nz0WU,,1
TwwaB0jAsME,,1
hhMPjyAiFY4,,1
pWwGst1R52Q,,1
yFZgCp8BfAI,,1
YgzUL5dPxko,,1
d2hNZt_V7nU,,1
K4LGVns5umY,,1
HnAedQX1dgw,,1
afS4ESSm5S0,,1
9bUqMWBihGg,,1
r1r1uY6yUxg,,1
a-65D5oqLjE,,1
TWVZT65zjkQ,,1
_hqBdr3f_eE,,1
VpATBBRajP8,,1
_wqBWXd4K-w,,1
PPBYbKW-RmU,,1
RsUvdBBA928,,1
D8uRO3D12vs,,1
bYDiN9fJLzk,,1
pJ_Pfuj9wPE,,1
7jYPp9w-0Uk,,1
E2RlFfFnhUI,,1
9-IWMbJXoLM,,1
90bwbIo5DlQ,,1
9qGeKAFr87Q,,1
PDFUgsE6odU,,1
JNaIWsgiyN8,,1
SE6lG2IPtP0,,1
SSzcO2RWkwU,,1
9jK-NcRmVcw,,1
Yja0YuR3i24,,1
r-KfURRkFds,,1
fs28lEq9smw,,1
uR33lGmBGK8,,1
A3PhuPZpR_g,,1
ILHDsF82HOs,,1
JfKrpxBbRhU,,1
47dtFZ8CFo8,,1
HuqioHM5hdg,,1
tmH1rOjTsVE,,1
wXJnSo_-nsk,,1
TG8ivDa9B7M,,1
Z9Wk8wWNHhQ,,1
VAvr0WjrK70,,1
PAAvNmoqDq0,,1
tTUBoFVi-HY,,1
ntwTC95rRQI,,1
YZ_moQRYE7s,,1
D3WsvGtzd4g,,1
dqTYg6vnQvw,,1
LrF1RIj-v_Y,,1
naQT7vcSubc,,1
GNZh03WiF1o,,1
OHcsZCGcfqU,,1
IrqokS_f2CM,,1
vfWFUNU--GY,,1
3BDboYfjWE8,,1
DBlXj72rREY,,1
7qAKi0kh4F8,,1
8YetlzvFi9A,,1
NDWrN2PHV9c,,1
jderOnLBJmA,,1
UsgvExeTZds,,1
-0MWIVtDnYM,,1
y6neDk_4XBs,,1
sAxRtN-3938,,1
2lvObJudV1c,,1
0DyDi_GXx0c,,1
lem5SDvAqyg,,1
PbkJaEqtj4U,,1
rUjBQl2YO28,,1
Cw69RhB3Q8U,,1
Yeqq2A14vD8,,1
wVOYN-VgxF0,,1
yl7b0QyGqC8,,1
es6XMieUiEI,,1
49fr1Vgy_bg,,1
YzU4OxSGTnA,,1
z-j6_wnCxgA,,1
7mmqyVdC9QY,,1
ZPNqub966Tw,,1
I7_1wUlSSPs,,1
KPoeNZZ6H4s,,1
MBIdMe2XvaE,,1
hiLlNzxDfAg,,1
9T_DZl_P0rg,,1
lfH_Ty60ZJk,,1
PIr_k6VdNw4,,1
osWri86DpcU,,1
XacsKTPU1OE,,1
QsYkkrlxF5Y,,1
h-2to4bXLZw,,1
NeUtescn76w,,1
uUPOdsG1PX0,,1
ebao-mIjMUs,,1
zFZFfpW_THE,,1
65z1oA1s4WE,,1
erWoGyO92mw,,1
5qbAW9Gu0lA,,1
6Nm9FOYo8dY,,1
69xboLuEsu0,,1
tHNCWrXUwN0,,1
aD4lQv4CPKw,,1
mo43KZQhrYc,,1
UUTqem9L0GE,,1
LV80FQ3Er3Y,,1
Ywiy-bnrNic,,1
vBCPQo83qfU,,1
xKcbYUwmmlE,,1
Z3cgPDFN7Qc,,1
ay7mPnAlBm0,,1
IBprQffr2g4,,1
VMkpi2D_RaA,,1
it82P8RG8zo,,1
zkh2VZHDtkM,,1
f6U76aQwUvc,,1
P8R4Y22d27g,,1
n3QqHZ7KauU,,1
xIFkuIGlFIU,,1
OQLd2lHLaVg,,1
cC3gZ8NS5L4,,1
JEIwNIVhV5M,,1
KOyFyjy4J6g,,1
QvLgfCfAjDA,,1
ay8ZnJe48rY,,1
ZMtZXKM4F8U,,1
GG9-1LrM5NE,,1
bsabhBByZzU,,1
T7ecw8F5lew,,1
mz0RU5aQB3w,,1
5aqzNuZh4rE,,1
BMy5jKF-sew,,1
gbwzCwYUxxw,,1
VtT9JIvaceg,,1
OIUV9RUbEA8,,1
5-7LW_xqREg,,1
GO4IqQkGqTI,,1
7irXfatBQrQ,,1
YupC1dnMuFw,,1
u1AeDXDV954,,1
pqbzLZ5jpqE,,1
A-qTetOJxa8,,1
w7qK3i6x5gE,,1
QovocBPyQac,,1
CBf5rvfg5CE,,1
EyKRPKHpzgw,,1
lpjN7zBLG0M,,1
VHoT4N43jK8,,1
i2K7FftzwPQ,,1
AS7wrOX9q4w,,1
pIa3vp1p-6M,,1
RmPxtxEgtYo,,1
2omx0uvl0WU,,1
AWmTu394v8w,,1
L9jMjO16w8I,,1
73c80vy6AUw,,1
czFe4TP14MM,,1
ROMUgENG3pE,,1
zUooRaaQz-o,,1
U7M9eL8c1mw,,1
JxLjz8gpF3o,,1
6dne-o0SoT8,,1
U0chHMCubF8,,1
KyKlPLhRRhY,,1
Ovd-VmbxvOc,,1
76prpeBLkRU,,1
XkNkvxdBD30,,1
dkjDzQIyrj8,,1
XP92Zkbvyuc,,1
Z9VvZpeemO0,,1
edir2U23GTU,,1
yjie-EOyyk4,,1
BRTDC9Z5UdE,,1
KzWPRrkuQ_M,,1
1wg-Qdf-xnA,,1
uG3uea-Hvy4,,1
mU9McWCa2Cw,,1
uoC_C79rlL8,,1
90aKNfR3nLI,,1
SnZ7OXTBG7I,,1
cyeUGo1k1R4,,1
zCs-OkicOWw,,1
N7fgdcZNHkk,,1
KnJTfiUqS_I,,1
MBtGcPzp88Y,,1
V0lOFWyJjyE,,1
j-5U60tji0M,,1
8lemRwlldSw,,1
qJYCFkYQUi4,,1
4lW0RjHROOM,,1
7Vz4MvTCdAI,,1
pMsyd4mvVBM,,1
4YXB1_bYwPI,,1
0iU6VXYLiXc,,1
W6QDB0Bp8Fo,,1
nyfBFzi6Ncg,,1
LAgN-WHgm0s,,1
yi9wkR3ab-w,,1
nLIp4wd0oXs,,1
t99KH0TR-J4,,1
frRKB3-P5Mo,,1
qBT8K0ejEZ0,,1
Kom4KRSKWxc,,1
yoqYVgRHEDE,,1
V8Yej-0luJo,,1
c8-cdA50bpU,,1
ApWnXUavKOc,,1
6rfxirTBAn0,,1
hs-FolkxqTQ,,1
Vc0tMcabaA8,,1
tAn2SUTJL08,,1
zR_4h5A5z_A,,1
HjTYVNpWp_c,,1
WGMzxxbkHcI,,1
BntdBWRgSRc,,1
FnjiIJm2Hxc,,1
1Vl7WQqodFc,,1
0hU33JNxpR8,,1
1NzLGYRYHJo,,1
yRh-AyolCD4,,1
y6bJd27xoks,,1
LIXt_TQyZwc,,1
n16nQIu1sHY,,1
x8DtuLEnHVo,,1
IPmVKVXahrQ,,1
pW3qZfF6JfI,,1
Ixn6q_qSIuE,,1
8fP6bnsobJ4,,1
rCZSnupiaL8,,1
oh8MqBUgdAE,,1
gykdEwWtjpY,,1
Vui-qGCfXuA,,1
JKJYZFWI71A,,1
lJZCxtTrt4A,,1
Qp-8cwcCt3U,,1
C3hArfprp6Q,,1
1uiqp2T07w8,,1
4vRtith0unY,,1
DFHuhEPPArk,,1
3xktTxopSeA,,1
tLhOI6ijDaU,,1
IMjwcw3127Q,,1
oiKj0Z_Xnjc,,1
BwEIXIjLTNs,,1
r5WeAmEVW8o,,1
y9z1zp3otBw,,1
or76qIUqeVo,,1
6_RVi4U4UsU,,1
qlY1pMsQAyA,,1
DC372V4Qy1k,,1
ryNzLWVbvkg,,1
lST3CGIXqUs,,1
hx1Iv7cvKD8,,1
REqYE0AaAtY,,1
ddTV12hErTc,,1
kgX4zhPd5cI,,1
Rww31js6vbU,,1
J3HqxCyMWQM,,1
_rxi12SdfFI,,1
eOWnIG9WARo,,1
QfEgKgbNUBQ,,1
mN6a6MuO7N0,,1
q1Eq8Vhv4mw,,1
dD2aI5vQbUY,,1
fq2GJrwCslc,,1
ZCmp2lzYHjM,,1
Vzaed7ddHfM,,1
UFBjoDu_N1Q,,1
xhPKOgKsOQY,,1
mogZSbz8exk,,1
9FYQUGWlLwI,,1
ixNebosI3j8,,1
B1FFIsgLy7M,,1
CAMWdvo71ls,,1
PTar2fHks48,,1
PXhiPZ8BLRU,,1
ixBl5vIO0wk,,1
cuxZ2u8-WXg,,1
Q7By4No3rMU,,1
fTKvBtbJuAo,,1
yODGFWr3ka4,,1
o0SKDXKc2I4,,1
uVAbb4fuamw,,1
wc3REYYrY9I,,1
OvPGpC2KYy0,,1
DtoTcC2WZxE,,1
KnbSqOzQ8MU,,1
FMkbIg6r87g,,1
HgzGwKwLmgM,,1
-tJYN-eG1zk,,1
ETbOX50t0kw,,1
RFxuq8nmfqA,,1
RMDsUANHPRU,,1
BOzjFwD9ncY,,1
uLY20lBsTVc,,1
hQUzC909PaE,,1
K52syCyiFf0,,1
poe2kUP2Ij4,,1
EcMVC8xK1ew,,1
wHM_nDznDD0,,1
tKieVEZxZkU,,1
kQdRT2odUIk,,1
Pr5RsOIJeW8,,1
43mkH7bagWw,,1
YuiEwAyk50M,,1
mQoWUtsVFV0,,1
SVGwp5AWWP8,,1
IZlDbra91Bk,,1
sokb3ShCaqo,,1
o3acNuhmeRU,,1
09TBI5TAqrM,,1
wmAgeEhxGv4,,1
QhLND3w6zCk,,1
Pythy_cmozs,,1
RE0f4ed5N24,,1
sRc8EyPoxOU,,1
Cg73j3QYRJc,,1
d0qaetzN7Ws,,1
CztHsZiUGC8,,1
twQKilaHBro,,1
n747yi9faiU,,1
qLhGGhldN4Q,,1
aNdTLRi8PtE,,1
2sqEhLd3HQg,,1
8dfOB5uO3gw,,1
MzxBBXpgwrE,,1
oVjUAXIn3vk,,1
8c2nPYIrwDo,,1
lG8YfM7GPsA,,1
aM5L7gzqhPY,,1
1DWklLIAJEM,,1
iLDILrnGRn8,,1
j4D5uuF8xy0,,1
fxTZituJUaY,,1
M5lHsMrBFtg,,1
WcwaKDTEGGA,,1
4a2Jl5R_v24,,1
bszn9F8xCgI,,1
c0YjTA7s7ek,,1
4vzJURw1oyM,,1
-yT0daQA_mE,,1
9HffHVEaXD8,,1
sGZ6AlAnULc,,1
7XGgWAjvWck,,1
M-g-_J-U0lo,,1
x9xVbNxdvss,,1
pAv-CTp2AoQ,,1
6oqO3FXSecM,,1
p-XzAvXvBeQ,,1
U1RXzJmEZv4,,1
MWuYqwAARMU,,1
sAGeyTWXOAw,,1
R41at1T46EU,,1
V34dpWoOjfI,,1
3qfmRzRG1ec,,1
f_WBaB2fEls,,1
PL1R8OXByxY,,1
Mz1LipDhU0g,,1
mLzKvVGaPic,,1
plbbIENrqQU,,1
sQv2s0_o5eo,,1
2hmBnU1I1Ew,,1
CcRHKVlonVU,,1
UIGAZXYghVc,,1
dFh7ue4eEFE,,1
liS0-gFhAHo,,1
cA4zLVAJzFw,,1
wZlTYayXEZM,,1
gzdfzkV4SXs,,1
oG-H-IfXUqI,,1
utrC0Xy0bCw,,1
iV-SEx8euew,,1
nRmXYnLJvJw,,1
ZTKVbnYN0xk,,1
ZAQknrPRSaQ,,1
WXTwJyslSQk,,1
H6JusRQue5k,,1
86CQq3pKSUw,,1
maJLDwG9qcs,,1
xMqQNNevNYQ,,1
01nipE_vfDg,,1
Kf7DM2tmEiE,,1
hpaLLMV9yuA,,1
qTE7Dyfm1oc,,1
0IKGuPX6oRA,,1
lzp0HtK6Qi8,,1
fjLl92SjBic,,1
W3nSHvNl5DI,,1
zhEurSem4C8,,1
tWUxqQn8qI8,,1
jvLgDb9f9MM,,1
mrYBElcZMvY,,1
3MtCVCdCc2Y,,1
rl7NIA-95Zg,,1
x19Dtwtev4M,,1
aBIYQTXDwqw,,1
zns4UBueL0E,,1
UKftOH54iNU,,1
jrEhwFf-Yhg,,1
OvOL92QqHmI,,1
QiSdQtcj73E,,1
rluhq4ioNeE,,1
Uivp-hvk-nk,,1
AukVofRrSP8,,1
5_AaHXrelTE,,1
vTmADTdM0sM,,1
G70-Bp6kHGU,,1
oG7Ek6wPc1k,,1
jKbT56c3nSo,,1
6gZzPE4Ln3s,,1
OLPclNC_9ic,,1
ozPHFHSLPa8,,1
hEZF0Z1V2NA,,1
1b1jPCVy8bg,,1
wHdjjXQHxzs,,1
tSVISFtIYGI,,1
M4eHrEtF3Vw,,1
M7_r2SFuEZ8,,1
jIMhmYZJ4j8,,1
jgK4xFpaW6g,,1
HfSAU7SFsFc,,1
SneHXRwHPXA,,1
eQLELYu7Ofk,,1
yGNU4P_BtK8,,1
k_juwmXFQIM,,1
ZXv2nyMLFqw,,1
LNSNXCofnSI,,1
bum4nQl_V5o,,1
uJrJd_TpGA4,,1
Rt7plqmZbf4,,1
hAEpyD5wWBY,,1
3vwnvUPt5Fw,,1
t_IDDxRrN20,,1
o0ucPIVsM2o,,1
dGipAk63bmw,,1
85drl9-lqRU,,1
vhaJZytcRB4,,1
_t7qE-5OIxg,,1
DzpUIhG78Sk,,1
X6EbhGvmKqU,,1
HXRrINa-Z9g,,1
GQHIl1Li1pI,,1
MOIyrgdmn40,,1
GeWeSRKUeMo,,1
EYt6uDr-PHQ,,1
xTRJbyP0Dpo,,1
1osCPBLrYlk,,1
2t6PlhRR5v4,,1
n8ydxawgYL4,,1
qIupQnxrD4U,,1
FKngcStVwSw,,1
M9DIxHpLbYg,,1
O4NuYD7TQpU,,1
OnyUJamlA78,,1
hXHhTc0zCbA,,1
xD7aA_LJykw,,1
BStzTeSjQJw,,1
JWPaRBzKLaQ,,1
TDQZzT32z74,,1
ublchJYzhao,,1
g-lsKNClwWQ,,1
wd31vErFsU8,,1
jnrMi3VefWE,,1
uZdgmYO2XkQ,,1
T5FW3HZ3gMc,,1
ChkAIe0TGfk,,1
_qLXhWhltIs,,1
R2ct_Gkq-HQ,,1
HJ47x8l8D7E,,1
a4B8iZtjmGU,,1
6yw1BQX77ks,,1
OprnJl0dKPE,,1
_9tCwXB5FeM,,1
30dZx8jmnzE,,1
w7KgTV6qL1w,,1
A-5solJ9Xeo,,1
zuJcHfxJSEw,,1
BUn9QB2MZuw,,1
6yUb-hqF_wY,,1
Wag2at2wRHk,,1
t7A8Zl6LLb8,,1
F6GgWk6_Yqs,,1
MqJHOIX_BBY,,1
dWetswF-_IE,,1
qzVFmP8jQ_I,,1
dv4Bb0TFS4w,,1
FeAYbEKcf_w,,1
4hxFZUsTE6k,,1
V-D4eyaaIn8,,1
u-Qn1ThNv9o,,1
c-ovQsWnW5k,,1
yEKVMj-Gzf4,,1
VzHT35kxLuQ,,1
_rTqNF6NXmY,,1
JPlC9Y83XHE,,1
V8sjUxGRjsM,,1
00baBEpx4fU,,1
hqdzwWY4UuY,,1
hYeofgYhjMg,,1
QY2GCXEE1KY,,1
EfVLocmIJqM,,1
I1nKo0D1sVQ,,1
HIwSiqc8dPs,,1
cphYWIayHvc,,1
k-rAjTpmxuQ,,1
9yKcXxMmvgM,,1
f5wjxzxi844,,1
CShMxC-pfMA,,1
NfBD-RhA7aI,,1
oZGZRtaGyG8,,1
4zhXOFrnchU,,1
xYXcDwBW2tM,,1
j7MGR38kooo,,1
Fzw1E8WKODA,,1
DvP_A7Jyqzs,,1
IiR5wrb_6SE,,1
ow5XgHDkPOQ,,1
LgRPu9YheTY,,1
J_zu4cfLYXE,,1
DO8NSL5Wyeg,,1
80hMEKlLVgQ,,1
tsuQkAQKlDM,,1
75RtpQPYce8,,1
0dsy0eCZuWU,,1
oXq_ZVJRDPY,,1
o69-x9zX4NY,,1
LbIodTtHeXM,,1
5NB_6eOAWDM,,1
JtXe8sGdGFU,,1
MK1gCx6J3kg,,1
c9mvcfVfbio,,1
op_Mm1Kc8DE,,1
hLgyNU-w9fM,,1
VLPRQUbhIT0,,1
YJ5uOPk-SBU,,1
04so3RhaVhM,,1
jTH2fVqHPwc,,1
s56v180Lryg,,1
04854XqcfCY,,1
pMpKRDTj24g,,1
1vH8IHf26dA,,1
wbZ2lSN9Lko,,1
6D5lEtKFC-M,,1
oRqHCRSl-uw,,1
mJuTM7TJ9J0,,1
hmnM6kvUTJI,,1
riS1tAaM0IU,,1
SMFiQ-Auj3M,,1
CWKBSz8U6ho,,1
tn-MGyr-6dk,,1
_ty_OWICvZs,,1
qg9P5shYzf0,,1
UtPHnNpHHxc,,1
LACbVhgtx9I,,1
phSO2kYRtSY,,1
_6CNvX5Yk5U,,1
ekF49SvXBKM,,1
azr3MwJOT-Y,,1
Ez-LWdPEbqU,,1
gtOh75RjjXc,,1
n43oZSY7df0,,1
aYZWoq_hOYY,,1
mXRf2iZgAGc,,1
GaM_paeX7TI,,1
ModLKm6nomk,,1
e9FBbG9dAcw,,1
QC-urBDE4lQ,,1
bj-ya2MBgbM,,1
OffMED-KXIs,,1
JhuguZH1qP4,,1
_P7bMvFor2k,,1
dIYDq14Mh1Q,,1
HvhEGN4SObU,,1
TYdnAhCFH_o,,1
QuZrZgtoWGc,,1
5GIj2BVJS2A,,1
Y3XSqdD4aSQ,,1
3-OxCtNEJus,,1
Xbjb5CaYhLs,,1
RagwS3YlcYE,,1
QUu50dXXEW8,,1
gH6Ts904Q0s,,1
aV0Wq-aYAeY,,1
gGdSnGgQnAc,,1
fXqX2S6s3rU,,1
h0U2QUGKbSE,,1
Z3TVCSh2JoE,,1
PIU8rrviMH8,,1
a4brP5OpaDQ,,1
8hjrvQGozVU,,1
A4WjqnNL1Ps,,1
kYkssx135s0,,1
eMn43As24Bo,,1
L2leau9H84w,,1
Ps3BqvHH7o0,,1
JVPkV9UX1bg,,1
